ID,Trees,Trees_Producing,,
H20817,250,200,,
H20818,534,534,,
H20820,40,40,,
H20821,65,65,,
H20822,120,120,,
H20823,380,380,,
H20824,100,100,,
H20825,100,100,,
H20826,84,84,,
H20827,170,170,,
H20828,95,95,,
H20829,58,58,,
H20831,150,150,,
H20832,48,48,,
H20833,450,450,,
H20834,56,56,,
H20835,100,100,,
H20836,120,120,,
H20837,223,223,,
H20838,108,100,,
H20839,290,290,,
H20840,131,131,,
H20841,70,70,,
H20842,75,75,,
H20843,120,120,,
H20844,127,127,,
H20845,30,30,,
H20846,104,104,,
H20847,180,180,,
H20848,150,150,,
H20850,45,45,,
H20851,100,100,,
H20852,130,130,,
H20853,128,128,,
H20854,128,128,,
H20855,150,150,,
H20856,100,100,,
H20857,75,75,,
H20858,80,80,,
H20859,230,230,,
H20860,200,200,,
H20861,86,86,,
H20862,110,110,,
H20863,100,100,,
H20864,60,60,,
H20865,650,650,,
H20866,60,60,,
H20867,104,104,,
H20868,300,300,,
H20869,98,98,,
H20870,50,50,,
H20871,240,240,,
H20872,144,144,,
H20873,151,151,,
H20874,101,101,,
H20875,80,80,,
H20876,100,100,,
H20877,220,220,,
H20878,186,186,,
H20879,150,150,,
H20880,159,159,,
H20881,34,34,,
H20882,25,25,,
H20883,23,23,,
H20884,127,127,,
H20888,120,120,,
H20889,103,103,,
H20890,185,185,,
H20891,37,37,,
H20892,60,60,,
H20893,31,31,,
H20894,280,280,,
H20896,75,75,,
H20899,100,100,,
H20900,45,45,,
H20901,30,30,,
H20903,120,120,,
H20904,100,100,,
H20906,110,110,,
H20907,94,94,,
H20910,12,12,,
H20911,150,150,,
H20913,110,110,,
H20915,236,236,,
H20916,100,100,,
H20917,35,35,,
H20918,200,200,,
H20920,70,70,,
H20921,29,29,,
H20922,60,60,,
H20924,100,100,,
H20925,21,21,,
H20926,300,300,,
H20928,180,180,,
H20930,96,96,,
H20931,10,10,,
H20932,31,31,,
H20934,200,200,,
H20935,150,150,,
H20936,80,80,,
H20937,70,70,,
H20938,150,150,,
H20939,250,250,,
H20940,52,52,,
H20942,250,250,,
H20943,82,82,,
H20945,80,80,,
H20946,200,200,,
H20947,27,27,,
H20948,120,120,,
H20951,24,24,,
H20952,34,34,,
H20956,120,120,,
H20958,200,200,,
H20959,57,57,,
H20960,23,23,,
H20961,40,40,,
H20963,130,130,,
H20968,40,40,,
H20969,62,62,,
H20970,66,66,,
H20971,30,30,,
H20972,87,87,,
H20973,80,80,,
H20975,25,25,,
H20977,96,96,,
H20979,200,200,,
H20980,65,65,,
H20982,50,50,,
H20983,250,250,,
H20984,150,150,,
H20986,30,30,,
H20987,60,60,,
H20988,150,150,,
H20990,282,282,,
H20992,300,300,,
H20993,46,46,,
H20994,300,300,,
H20995,130,130,,
H20996,19,19,,
H20997,32,32,,
H20999,350,350,,
H21000,30,30,,
H21001,138,138,,
H21002,83,83,,
H21004,300,300,,
H21005,80,80,,
H21007,80,80,,
H21008,60,60,,
H21009,150,150,,
H21010,178,178,,
H21011,158,158,,
H21013,130,130,,
H21014,82,82,,
H21015,85,85,,
H21016,30,30,,
H21017,152,152,,
H21018,82,82,,
H21019,450,450,,
H21022,40,40,,
H21023,52,52,,
H21024,200,200,,
H21025,374,374,,
H21026,200,200,,
H21027,126,126,,
H21028,50,50,,
H21029,350,350,,
H21030,72,72,,
H21031,74,74,,
H21032,50,50,,
H21033,170,170,,
H21034,300,300,,
H21035,219,219,,
H21036,75,75,,
H21038,200,200,,
H21039,100,100,,
H21040,250,250,,
H21042,86,86,,
H21044,120,120,,
H21046,75,75,,
H21047,70,70,,
H21048,50,50,,
H21049,402,402,,
H21050,300,300,,
H21051,70,70,,
H21052,50,50,,
H21053,82,82,,
H21054,87,87,,
H21055,400,400,,
H21056,110,110,,
H21057,118,118,,
H21058,218,218,,
H21059,100,100,,
H21060,156,156,,
H21061,100,100,,
H21062,128,128,,
H21063,53,53,,
H21064,208,208,,
H21065,80,80,,
H21066,400,400,,
H21067,70,70,,
H21068,222,222,,
H21069,70,70,,
H21070,160,160,,
H21071,100,100,,
H21072,50,50,,
H21073,376,376,,
H21074,120,120,,
H21075,120,120,,
H21076,150,150,,
H21077,288,288,,
H21078,50,50,,
H21079,50,50,,
H21080,700,700,,
H21081,120,120,,
H21082,60,60,,
H21083,100,100,,
H21084,110,110,,
H21085,150,150,,
H21086,62,62,,
H21087,200,200,,
H21088,250,250,,
H21089,81,81,,
H21090,200,200,,
H21091,100,100,,
H21092,205,205,,
H21093,45,45,,
H21094,80,80,,
H21095,190,190,,
H21096,120,120,,
H21097,90,90,,
H21098,300,300,,
H21099,120,120,,
H21100,75,75,,
H21101,40,40,,
H21102,79,79,,
H21103,124,124,,
H21104,120,120,,
H21105,100,100,,
H21106,300,300,,
H21107,78,78,,
H21108,120,120,,
H21109,100,100,,
H21110,300,300,,
H21111,100,100,,
H21112,60,60,,
H21113,150,150,,
H21114,50,50,,
H21115,204,204,,
H21116,150,150,,
H21117,500,500,,
H21118,70,70,,
H21119,160,160,,
H21120,44,44,,
H21121,200,200,,
H21122,105,105,,
H21123,300,300,,
H21124,200,200,,
H21125,300,300,,
H21126,250,250,,
H21128,300,300,,
H21129,100,100,,
H21130,200,200,,
H21131,93,93,,
H21132,58,58,,
H21133,76,76,,
H21134,300,300,,
H21136,200,200,,
H21137,78,78,,
H21138,140,140,,
H21141,100,100,,
H21142,500,350,,
H21143,30,30,,
H21144,80,80,,
H21145,150,150,,
H21146,80,80,,
H21148,25,25,,
H21149,85,85,,
H21150,200,200,,
H21151,200,200,,
H21152,70,70,,
H21153,150,150,,
H21154,155,155,,
H21155,53,53,,
H21156,21,21,,
H21158,90,90,,
H21159,600,600,,
H21160,110,110,,
H21161,300,300,,
H21162,80,80,,
H21163,75,75,,
H21164,400,381,,
H21165,85,85,,
H21166,100,100,,
H21167,400,400,,
H21168,500,400,,
H21169,169,169,,
H21170,72,72,,
H21171,200,200,,
H21172,3170,3170,,
H21173,400,400,,
H21174,2190,1870,,
H21175,51,51,,
H21176,70,70,,
H21177,40,40,,
H21178,750,500,,
H21179,150,150,,
H21180,820,820,,
H21182,71,71,,
H21183,50,50,,
H21184,48,48,,
H21185,160,160,,
H21186,620,620,,
H21187,135,135,,
H21188,2320,2000,,
H21189,21,21,,
H21190,180,180,,
H21191,200,200,,
H21192,100,100,,
H21193,3800,3000,,
H21194,150,150,,
H21195,448,448,,
H21197,240,240,,
H21198,500,477,,
H21199,100,100,,
H21200,109,109,,
H21201,161,161,,
H21202,150,150,,
H21203,38,38,,
H21204,170,170,,
H21205,40,40,,
H21206,190,190,,
H21207,216,216,,
H21210,24,24,,
H21211,91,91,,
H21212,41,41,,
H21213,69,69,,
H21214,68,68,,
H21215,200,200,,
H21216,200,200,,
H21217,210,210,,
H21218,109,109,,
H21220,38,38,,
H21221,180,180,,
H21222,250,250,,
H21223,1240,1000,,
H21224,500,479,,
H21225,94,94,,
H21226,48,48,,
H21227,200,200,,
H21229,115,115,,
H21231,203,203,,
H21232,53,53,,
H21233,70,70,,
H21234,200,200,,
H21235,795,795,,
H21236,676,676,,
H21237,153,153,,
H21238,70,70,,
H21239,150,150,,
H21241,22,22,,
H21242,1254,1000,,
H21243,85,85,,
H21244,310,310,,
H21245,65,65,,
H21246,1133,1133,,
H21247,418,418,,
H21250,150,150,,
H21251,70,70,,
H21252,52,52,,
H21253,150,150,,
H21254,92,90,,
H21255,38,38,,
H21257,81,81,,
H21258,173,173,,
H21259,676,676,,
H21260,70,70,,
H21261,48,48,,
H21262,326,326,,
H21263,100,100,,
H21264,300,300,,
H21265,300,300,,
H21266,140,140,,
H21267,65,65,,
H21268,30,30,,
H21271,65,65,,
H21272,25,25,,
H21273,160,140,,
H21274,70,70,,
H21275,50,50,,
H21276,80,80,,
H21277,200,200,,
H21278,100,100,,
H21279,126,126,,
H21280,120,120,,
H21281,300,300,,
H21282,34,34,,
H21283,50,50,,
H21284,70,70,,
H21285,150,150,,
H21286,240,240,,
H21287,36,36,,
H21288,120,120,,
H21289,190,190,,
H21290,220,220,,
H21291,40,40,,
H21292,50,50,,
H21293,40,40,,
H21294,56,56,,
H21295,60,60,,
H21296,190,190,,
H21297,200,200,,
H21298,87,87,,
H21299,30,30,,
H21300,40,40,,
H21301,120,120,,
H21303,61,61,,
H21304,250,250,,
H21305,70,70,,
H21306,100,100,,
H21307,150,150,,
H21308,410,410,,
H21309,80,80,,
H21310,150,150,,
H21311,46,46,,
H21312,50,50,,
H21313,300,300,,
H21314,200,200,,
H21315,80,80,,
H21316,100,100,,
H21317,40,40,,
H21318,80,80,,
H21319,330,220,,
H21320,25,25,,
H21321,450,261,,
H21322,106,106,,
H21323,280,280,,
H21324,62,62,,
H21325,200,200,,
H21326,200,200,,
H21327,33,33,,
H21328,125,125,,
H21329,300,300,,
H21330,200,200,,
H21331,100,100,,
H21332,160,160,,
H21333,100,100,,
H21334,200,200,,
H21335,78,78,,
H21336,56,56,,
H21337,180,180,,
H21338,160,160,,
H21339,40,40,,
H21340,50,50,,
H21341,50,50,,
H21342,65,65,,
H21343,86,86,,
H21344,120,120,,
H21345,180,180,,
H21346,240,240,,
H21347,171,171,,
H21348,170,170,,
H21349,40,40,,
H21350,150,150,,
H21351,54,54,,
H21352,53,53,,
H21353,210,210,,
H21356,110,110,,
H21357,289,289,,
H21358,80,80,,
H21359,220,220,,
H21360,150,150,,
H21361,87,87,,
H21362,60,60,,
H21363,110,110,,
H21364,95,95,,
H21365,180,180,,
H21366,180,180,,
H21367,204,204,,
H21368,60,60,,
H21369,100,100,,
H21371,200,200,,
H21372,60,60,,
H21373,16,16,,
H21374,100,100,,
H21375,100,100,,
H21376,160,160,,
H21377,400,400,,
H21378,126,126,,
H21379,200,200,,
H21380,80,80,,
H21381,20,20,,
H21382,150,150,,
H21383,150,150,,
H21384,115,115,,
H21385,158,158,,
H21386,170,170,,
H21387,145,145,,
H21388,220,220,,
H21389,150,150,,
H21390,35,35,,
H21391,86,86,,
H21392,160,160,,
H21393,80,80,,
H21394,260,260,,
H21395,185,185,,
H21396,200,200,,
H21397,24,24,,
H21398,80,80,,
H21399,200,200,,
H21400,100,100,,
H21401,130,130,,
H21402,50,50,,
H21403,60,60,,
H21404,100,100,,
H21405,120,120,,
H21406,137,137,,
H21407,100,100,,
H21408,100,50,,
H21409,69,69,,
H21410,200,200,,
H21411,47,47,,
H21412,25,25,,
H21413,250,250,,
H21414,120,120,,
H21415,150,150,,
H21416,50,50,,
H21417,110,110,,
H21418,30,30,,
H21419,47,28,,
H21420,150,150,,
H21421,150,150,,
H21423,160,160,,
H21424,52,52,,
H21425,30,30,,
H21426,500,500,,
H21427,60,60,,
H21428,247,247,,
H21429,78,78,,
H21430,511,511,,
H21431,62,62,,
H21432,400,400,,
H21433,236,236,,
H21434,147,100,,
H21435,700,700,,
H21436,300,300,,
H21437,150,150,,
H21438,200,200,,
H21439,142,142,,
H21440,138,138,,
H21441,165,165,,
H21442,450,450,,
H21443,50,50,,
H21445,100,100,,
H21446,212,212,,
H21448,150,150,,
H21449,600,500,,
H21450,175,175,,
H21451,360,360,,
H21452,180,180,,
H21453,150,150,,
H21454,120,120,,
H21455,100,60,,
H21456,420,420,,
H21457,70,70,,
H21458,30,30,,
H21459,190,190,,
H21460,150,150,,
H21461,440,440,,
H21462,300,300,,
H21463,100,100,,
H21464,110,110,,
H21465,192,192,,
H21466,280,280,,
H21467,200,200,,
H21468,300,300,,
H21469,1300,1300,,
H21470,680,680,,
H21471,350,350,,
H21472,150,150,,
H21473,200,200,,
H21474,67,67,,
H21475,140,140,,
H21476,40,40,,
H21477,107,107,,
H21478,40,40,,
H21479,43,43,,
H21481,100,100,,
H21482,500,450,,
H21483,86,74,,
H21484,200,200,,
H21485,664,664,,
H21486,600,600,,
H21487,130,50,,
H21488,100,100,,
H21489,50,50,,
H21490,34,34,,
H21491,250,250,,
H21492,48,48,,
H21493,82,60,,
H21494,120,120,,
H21495,180,180,,
H21496,300,300,,
H21497,200,200,,
H21498,80,80,,
H21499,60,60,,
H21500,86,86,,
H21501,160,160,,
H21502,80,90,,
H21503,325,325,,
H21504,80,80,,
H21505,750,750,,
H21506,300,300,,
H21507,460,460,,
H21508,250,250,,
H21509,300,300,,
H21510,280,280,,
H21511,100,100,,
H21512,90,90,,
H21513,200,150,,
H21514,100,100,,
H21515,46,46,,
H21516,200,200,,
H21517,600,500,,
H21518,400,400,,
H21519,46,46,,
H21520,100,100,,
H21521,160,160,,
H21522,24,24,,
H21523,300,300,,
H21524,520,470,,
H21525,80,80,,
H21526,301,301,,
H21527,113,113,,
H21528,100,100,,
H21530,625,200,,
H21531,450,200,,
H21532,57,57,,
H21533,1800,1800,,
H21535,45,45,,
H21536,60,0,,
H21537,79,24,,
H21538,114,84,,
H21539,50,50,,
H21540,120,120,,
H21541,180,60,,
H21542,75,75,,
H21543,60,60,,
H21544,60,60,,
H21545,60,60,,
H21546,70,70,,
H21547,36,36,,
H21548,76,76,,
H21549,250,250,,
H21550,60,60,,
H21551,120,40,,
H21552,40,40,,
H21553,27,27,,
H21554,90,32,,
H21555,100,52,,
H21556,130,40,,
H21557,41,41,,
H21558,40,40,,
H21559,170,60,,
H21560,200,80,,
H21561,400,400,,
H21562,150,150,,
H21563,101,101,,
H21564,170,170,,
H21565,80,80,,
H21566,44,44,,
H21567,133,133,,
H21568,123,123,,
H21569,35,35,,
H21570,68,30,,
H21571,47,47,,
H21572,17,17,,
H21573,100,100,,
H21574,89,89,,
H21575,24,24,,
H21576,52,52,,
H21577,82,82,,
H21578,66,66,,
H21579,24,24,,
H21580,250,250,,
H21581,75,75,,
H21582,70,70,,
H21583,86,86,,
H21584,200,150,,
H21585,45,45,,
H21586,36,36,,
H21587,650,650,,
H21588,37,37,,
H21589,100,67,,
H21590,75,75,,
H21591,150,150,,
H21592,80,80,,
H21593,98,98,,
H21594,53,53,,
H21595,163,163,,
H21596,62,50,,
H21597,73,73,,
H21598,37,37,,
H21599,150,150,,
H21600,45,45,,
H21601,75,75,,
H21602,98,98,,
H21603,172,172,,
H21604,47,47,,
H21605,154,154,,
H21606,26,26,,
H21607,110,110,,
H21608,193,193,,
H21609,372,372,,
H21610,150,150,,
H21611,270,270,,
H21612,210,210,,
H21613,220,220,,
H21614,43,43,,
H21615,80,80,,
H21616,150,150,,
H21617,105,105,,
H21618,32,32,,
H21619,315,315,,
H21620,140,140,,
H21621,300,300,,
H21622,61,61,,
H21624,160,160,,
H21625,370,370,,
H21626,135,135,,
H21627,50,50,,
H21628,100,100,,
H21629,97,97,,
H21630,300,300,,
H21631,167,167,,
H21632,11,11,,
H21633,102,102,,
H21635,1100,1100,,
H21636,47,47,,
H21637,200,200,,
H21639,300,300,,
H21640,68,68,,
H21641,80,80,,
H21643,440,440,,
H21644,100,100,,
H21645,79,79,,
H21646,60,60,,
H21648,68,68,,
H21649,50,50,,
H21650,120,120,,
H21651,84,84,,
H21652,200,200,,
H21653,160,160,,
H21654,121,121,,
H21655,372,372,,
H21656,280,280,,
H21657,72,72,,
H21658,67,67,,
H21659,50,50,,
H21660,170,170,,
H21661,100,100,,
H21662,100,100,,
H21664,110,110,,
H21665,201,201,,
H21666,880,880,,
H21667,250,250,,
H21668,1216,1216,,
H21669,77,77,,
H21670,59,59,,
H21671,100,100,,
H21672,308,308,,
H21673,816,816,,
H21674,94,94,,
H21675,358,358,,
H21676,350,350,,
H21677,1200,1200,,
H21678,212,212,,
H21679,189,189,,
H21680,45,45,,
H21681,40,40,,
H21682,815,815,,
H21683,140,100,,
H21684,100,100,,
H21685,248,248,,
H21688,124,124,,
H21689,63,63,,
H21690,150,150,,
H21691,25,25,,
H21693,44,44,,
H21694,50,50,,
H21695,97,97,,
H21696,52,52,,
H21697,23,23,,
H21700,128,128,,
H21701,52,52,,
H21703,122,122,,
H21704,56,56,,
H21705,118,118,,
H21706,100,100,,
H21707,106,106,,
H21709,104,104,,
H21710,35,35,,
H21711,38,38,,
H21712,36,36,,
H21713,35,35,,
H21714,18,18,,
H21715,63,63,,
H21716,65,65,,
H21717,110,110,,
H21718,40,40,,
H21719,161,161,,
H21721,44,44,,
H21723,146,146,,
H21724,152,152,,
H21725,40,40,,
H21726,250,250,,
H21727,80,80,,
H21728,62,62,,
H21729,55,55,,
H21730,34,34,,
H21731,103,103,,
H21732,28,28,,
H21733,94,94,,
H21734,110,110,,
H21735,40,40,,
H21736,146,146,,
H21737,14,14,,
H21738,21,21,,
H21739,1013,1013,,
H21740,50,50,,
H21741,204,204,,
H21742,120,120,,
H21743,880,800,,
H21744,296,296,,
H21745,136,136,,
H21746,94,94,,
H21747,316,316,,
H21748,152,152,,
H21749,180,180,,
H21750,328,328,,
H21751,220,220,,
H21752,182,182,,
H21754,120,120,,
H21755,325,300,,
H21756,181,181,,
H21757,85,85,,
H21758,86,86,,
H21759,208,208,,
H21760,150,150,,
H21761,320,320,,
H21762,20,20,,
H21763,50,50,,
H21764,140,140,,
H21765,300,300,,
H21766,40,40,,
H21767,62,62,,
H21768,44,44,,
H21769,60,60,,
H21770,165,165,,
H21771,142,142,,
H21772,70,70,,
H21773,250,250,,
H21774,120,120,,
H21775,70,70,,
H21776,60,60,,
H21777,102,102,,
H21778,70,70,,
H21779,90,90,,
H21780,400,400,,
H21781,61,61,,
H21782,80,80,,
H21783,150,150,,
H21784,100,100,,
H21785,429,429,,
H21786,97,97,,
H21787,68,68,,
H21788,94,94,,
H21789,175,175,,
H21790,350,350,,
H21791,55,55,,
H21792,18,18,,
H21793,85,85,,
H21794,57,57,,
H21795,120,120,,
H21796,198,198,,
H21797,100,100,,
H21798,126,126,,
H21799,369,369,,
H21800,50,50,,
H21801,100,100,,
H21802,90,30,,
H21803,600,600,,
H21804,330,200,,
H21805,22,22,,
H21806,75,75,,
H21807,65,65,,
H21808,100,100,,
H21809,100,100,,
H21810,252,252,,
H21811,321,321,,
H21812,287,287,,
H21813,280,280,,
H21814,200,200,,
H21815,100,100,,
H21816,91,91,,
H21817,110,110,,
H21818,39,39,,
H21819,70,70,,
H21820,50,50,,
H21821,115,115,,
H21822,105,105,,
H21823,130,130,,
H21824,200,200,,
H21825,200,200,,
H21826,530,530,,
H21827,600,600,,
H21828,181,181,,
H21829,97,97,,
H21830,76,76,,
H21831,120,120,,
H21832,60,60,,
H21833,400,400,,
H21834,246,246,,
H21835,200,200,,
H21836,100,100,,
H21837,101,101,,
H21838,179,100,,
H21839,120,120,,
H21840,160,160,,
H21841,60,60,,
H21842,68,68,,
H21843,63,63,,
H21844,200,200,,
H21845,40,40,,
H21846,161,161,,
H21847,55,55,,
H21848,80,80,,
H21849,100,92,,
H21850,180,180,,
H21851,655,655,,
H21852,252,200,,
H21853,1200,1200,,
H21854,120,120,,
H21855,60,60,,
H21856,180,180,,
H21857,3328,328,,
H21858,50,50,,
H21859,300,300,,
H21860,278,278,,
H21861,300,300,,
H21862,70,70,,
H21863,120,120,,
H21864,100,100,,
H21865,129,129,,
H21866,100,100,,
H21867,150,150,,
H21868,225,225,,
H21869,300,290,,
H21870,173,173,,
H21871,50,50,,
H21872,1972,45,,
H21873,72,72,,
H21874,300,300,,
H21875,250,250,,
H21876,300,300,,
H21877,350,350,,
H21878,70,70,,
H21879,80,80,,
H21880,110,110,,
H21881,52,52,,
H21882,250,250,,
H21883,340,300,,
H21884,150,150,,
H21885,200,200,,
H21886,190,190,,
H21887,250,250,,
H21888,240,240,,
H21889,300,300,,
H21890,84,84,,
H21891,170,120,,
H21892,100,100,,
H21893,65,65,,
H21894,200,200,,
H21895,124,124,,
H21896,700,700,,
H21897,150,150,,
H21898,122,122,,
H21899,204,204,,
H21900,1000,1000,,
H21901,270,240,,
H21902,100,100,,
H21903,214,214,,
H21904,68,68,,
H21905,180,180,,
H21906,237,237,,
H21907,100,100,,
H21908,150,150,,
H21909,150,150,,
H21910,300,300,,
H21911,100,100,,
H21912,400,400,,
H21913,120,120,,
H21914,321,321,,
H21915,201,201,,
H21916,450,450,,
H21917,1570,1000,,
H21918,106,103,,
H21919,100,100,,
H21920,100,100,,
H21921,300,300,,
H21922,250,200,,
H21923,100,81,,
H21924,151,151,,
H21925,150,150,,
H21926,1500,1500,,
H21927,100,100,,
H21928,150,150,,
H21929,500,500,,
H21930,100,100,,
H21931,685,675,,
H21934,120,120,,
H21935,300,300,,
H21938,63,63,,
H21940,80,80,,
H21942,170,100,,
H21944,221,221,,
H21945,152,152,,
H21946,210,210,,
H21947,152,100,,
H21948,350,350,,
H21949,140,140,,
H21950,65,65,,
H21954,300,200,,
H21956,294,294,,
H21957,210,210,,
H21960,160,160,,
H21962,100,100,,
H21963,150,150,,
H21964,450,400,,
H21966,155,155,,
H21967,315,315,,
H21968,626,626,,
H21970,145,145,,
H21971,300,300,,
H21972,700,700,,
H21973,50,50,,
H21974,76,76,,
H21975,120,120,,
H21976,220,220,,
H21978,992,992,,
H21979,400,400,,
H21980,251,251,,
H21982,150,150,,
H21983,100,100,,
H21984,155,155,,
H21985,1000,1000,,
H21986,38,38,,
H21987,66,66,,
H21988,100,100,,
H21989,77,77,,
H21990,94,94,,
H21991,40,40,,
H21992,19,19,,
H21993,300,300,,
H21994,150,150,,
H21995,400,400,,
H21996,100,100,,
H21997,75,75,,
H21998,1200,1200,,
H21999,32,32,,
H22000,100,100,,
H22001,400,400,,
H22002,283,283,,
H22003,150,150,,
H22004,120,120,,
H22005,119,119,,
H22006,70,70,,
H22007,200,200,,
H22008,200,200,,
H22010,500,500,,
H22011,85,85,,
H22012,150,150,,
H22013,60,60,,
H22014,100,100,,
H22015,68,68,,
H22016,200,200,,
H22017,90,90,,
H22018,170,170,,
H22019,48,48,,
H22020,300,300,,
H22021,130,130,,
H22022,218,218,,
H22023,203,203,,
H22024,39,39,,
H22025,21,21,,
H22026,50,50,,
H22027,300,300,,
H22028,200,200,,
H22029,41,41,,
H22030,70,70,,
H22031,600,600,,
H22032,73,73,,
H22033,187,187,,
H22034,80,80,,
H22035,200,200,,
H22036,62,62,,
H22037,17,17,,
H22038,70,70,,
H22039,90,90,,
H22040,203,203,,
H22041,60,60,,
H22042,70,70,,
H22043,350,350,,
H22044,18,18,,
H22046,53,53,,
H22047,110,110,,
H22048,287,287,,
H22049,100,100,,
H22050,100,100,,
H22051,59,59,,
H22052,85,85,,
H22053,70,70,,
H22054,36,36,,
H22055,240,240,,
H22056,69,69,,
H22057,48,48,,
H22058,500,500,,
H22059,48,48,,
H22060,100,100,,
H22061,150,150,,
H22062,105,105,,
H22063,100,100,,
H22064,150,150,,
H22065,56,56,,
H22066,250,250,,
H22067,72,72,,
H22069,22,22,,
H22070,28,28,,
H22071,185,185,,
H22072,82,82,,
H22073,58,58,,
H22074,154,154,,
H22075,50,50,,
H22076,31,31,,
H22077,20,20,,
H22078,13,13,,
H22079,23,23,,
H22080,200,200,,
H22081,41,41,,
H22084,702,702,,
H22085,16,16,,
H22086,42,42,,
H22087,240,240,,
H22088,80,80,,
H22090,170,170,,
H22091,90,90,,
H22092,224,224,,
H22093,192,192,,
H22094,50,50,,
H22095,80,80,,
H22096,161,161,,
H22097,84,84,,
H22098,67,67,,
H22100,130,130,,
H22101,15,150,,
H22102,85,85,,
H22103,80,80,,
H22104,300,300,,
H22105,300,300,,
H22106,135,135,,
H22107,124,124,,
H22108,250,250,,
H22109,10,10,,
H22110,41,41,,
H22111,154,154,,
H22112,45,45,,
H22113,30,30,,
H22114,175,175,,
H22115,65,65,,
H22116,187,187,,
H22117,50,50,,
H22118,122,122,,
H22119,140,140,,
H22120,140,140,,
H22121,66,66,,
H22122,35,35,,
H22123,41,41,,
H22124,224,224,,
H22125,52,52,,
H22126,160,160,,
H22127,350,350,,
H22128,53,53,,
H22129,300,300,,
H22130,100,100,,
H22131,120,120,,
H22132,47,47,,
H22133,250,250,,
H22134,100,100,,
H22135,500,500,,
H22136,300,300,,
H22137,250,250,,
H22138,150,150,,
H22139,107,107,,
H22140,120,120,,
H22141,94,94,,
H22142,50,50,,
H22143,200,200,,
H22144,55,55,,
H22145,72,72,,
H22146,250,250,,
H22147,20,20,,
H22148,153,153,,
H22149,380,380,,
H22150,250,250,,
H22151,31,31,,
H22152,357,357,,
H22153,16,16,,
H22154,300,300,,
H22155,48,48,,
H22156,109,109,,
